server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_4,21:32:40,21:33:10,47.71,33.37,
server_4,21:32:50,21:33:20,41.67,45.48,
server_4,21:33:00,21:33:30,46.71,54.22,
server_4,21:33:10,21:33:40,58.22,54.07,
server_4,21:33:20,21:33:50,57.66,51.32,
server_4,21:33:30,21:34:00,65.2,58.52,
server_4,21:33:40,21:34:10,70.76,64.97,
server_4,21:33:50,21:34:20,66.67,58.49,
server_4,21:34:00,21:34:30,60.33,37.06,
server_4,21:34:10,21:34:40,58.52,22.71,
server_4,21:34:20,21:34:50,61.05,18.38,
server_4,21:34:30,21:35:00,56.64,39.6,
server_4,21:34:40,21:35:10,42.42,55.95,
server_4,21:34:50,21:35:20,54.09,72.52,
server_4,21:35:00,21:35:30,53.22,67.36,
server_4,21:35:10,21:35:40,55.69,61.87,
server_4,21:35:20,21:35:50,57.92,47.93,
server_4,21:35:30,21:36:00,58.79,40.85,
server_4,21:35:40,21:36:10,61.02,35.92,
server_4,21:35:50,21:36:20,55.11,36.04,
server_4,21:36:00,21:36:30,70.4,24.23,
server_4,21:36:10,21:36:40,70.5,35.7,
server_4,21:36:20,21:36:50,58.72,48.5,
server_4,21:36:30,21:37:00,51.82,65.2,
server_4,21:36:40,21:37:10,47.47,60.07,
server_4,21:36:50,21:37:20,48.01,59.81,
server_4,21:37:00,21:37:30,35.74,64.96,
server_4,21:37:10,21:37:40,39.21,65.03,
server_4,21:37:20,21:37:50,45.87,57.05,
server_4,21:37:30,21:38:00,60.02,43.71,
server_4,21:37:40,21:38:10,63.38,48.41,
server_4,21:37:50,21:38:20,62.67,49.91,
server_4,21:38:00,21:38:30,52.93,47.23,
server_4,21:38:10,21:38:40,51.87,36.59,
server_4,21:38:20,21:38:50,48.1,36.67,
server_4,21:38:30,21:39:00,52.39,32.15,
server_4,21:38:40,21:39:10,46.53,35.62,
server_4,21:38:50,21:39:20,49.27,38.5,
server_4,21:39:00,21:39:30,43.36,48.13,
server_4,21:39:10,21:39:40,47.71,42.08,
server_4,21:39:20,21:39:50,54.49,36.7,
server_4,21:39:30,21:40:00,56.05,38.23,
server_4,21:39:40,21:40:10,58.65,42.29,
server_4,21:39:50,21:40:20,61.1,41.32,
server_4,21:40:00,21:40:30,61.55,40.82,
server_4,21:40:10,21:40:40,59.05,45.16,
server_4,21:40:20,21:40:50,49.06,51.33,
server_4,21:40:30,21:41:00,51.74,58.72,
server_4,21:40:40,21:41:10,60.19,66.63,
server_4,21:40:50,21:41:20,56.82,70.7,
server_4,21:41:00,21:41:30,57.82,56.76,
server_4,21:41:10,21:41:40,55.11,59,
server_4,21:41:20,21:41:50,56.15,58.08,
server_4,21:41:30,21:42:00,66.95,65.25,
server_4,21:41:40,21:42:10,60.81,48.96,
server_4,21:41:50,21:42:20,75.25,53.3,
server_4,21:42:00,21:42:30,62.91,55.63,
server_4,21:42:10,21:42:40,60.61,61.96,
server_4,21:42:20,21:42:50,57.55,61.19,
server_4,21:42:30,21:43:00,55.42,63.81,
server_4,21:42:40,21:43:10,61.1,65.5,
server_4,21:42:50,21:43:20,53.43,60.44,
server_4,21:43:00,21:43:30,53.61,52.27,
server_4,21:43:10,21:43:40,41.66,58.06,
server_4,21:43:20,21:43:50,47.82,57.86,
server_4,21:43:30,21:44:00,44.98,58.58,
server_4,21:43:40,21:44:10,49.11,46.31,
server_4,21:43:50,21:44:20,51.92,43.68,
server_4,21:44:00,21:44:30,50.28,42.49,
server_4,21:44:10,21:44:40,58.58,48.21,
server_4,21:44:20,21:44:50,64.5,62.85,
server_4,21:44:30,21:45:00,66.01,76.27,
server_4,21:44:40,21:45:10,62.41,75.38,
server_4,21:44:50,21:45:20,53.93,60.2,
server_4,21:45:00,21:45:30,53.76,48.44,
server_4,21:45:10,21:45:40,46.62,39.71,
server_4,21:45:20,21:45:50,45.46,44.3,
server_4,21:45:30,21:46:00,36.96,50.91,
server_4,21:45:40,21:46:10,51.64,52.7,
server_4,21:45:50,21:46:20,55.56,40.05,
server_4,21:46:00,21:46:30,74.94,30.35,
server_4,21:46:10,21:46:40,62.42,36.27,
server_4,21:46:20,21:46:50,58.6,45.88,
server_4,21:46:30,21:47:00,55.58,57.39,
server_4,21:46:40,21:47:10,54.56,58.87,
server_4,21:46:50,21:47:20,47.77,66.44,
server_4,21:47:00,21:47:30,41.98,72.18,
server_4,21:47:10,21:47:40,43.82,80.18,
server_4,21:47:20,21:47:50,43.01,65.88,
server_4,21:47:30,21:48:00,34.8,56.6,
server_4,21:47:40,21:48:10,40.92,35.94,
server_4,21:47:50,21:48:20,50.11,46.06,
server_4,21:48:00,21:48:30,64.76,33.77,
server_4,21:48:10,21:48:40,52.45,51.36,
server_4,21:48:20,21:48:50,50.87,53.54,
server_4,21:48:30,21:49:00,48.76,69.87,
server_4,21:48:40,21:49:10,57.05,64.89,
server_4,21:48:50,21:49:20,50.89,55.88,
server_4,21:49:00,21:49:30,50.77,39.48,
server_4,21:49:10,21:49:40,46.94,39.32,
server_4,21:49:20,21:49:50,44.12,38.6,
server_4,21:49:30,21:50:00,40.62,47.09,
server_4,21:49:40,21:50:10,57.27,32.22,
server_4,21:49:50,21:50:20,55.95,28.88,
server_4,21:50:00,21:50:30,51.98,29.5,
server_4,21:50:10,21:50:40,36.75,44.33,
server_4,21:50:20,21:50:50,38.44,47.95,
server_4,21:50:30,21:51:00,59.33,47.31,
server_4,21:50:40,21:51:10,53.51,51.56,
server_4,21:50:50,21:51:20,56.2,59.9,
server_4,21:51:00,21:51:30,48.62,71.25,
server_4,21:51:10,21:51:40,63.25,73.92,
server_4,21:51:20,21:51:50,65.59,70.61,
server_4,21:51:30,21:52:00,59.02,59.58,
server_4,21:51:40,21:52:10,55.06,44.66,
server_4,21:51:50,21:52:20,65.48,51.77,
server_4,21:52:00,21:52:30,65.68,52.27,
server_4,21:52:10,21:52:40,66.1,73.73,
server_4,21:52:20,21:52:50,45.7,75.94,
server_4,21:52:30,21:53:00,42.79,71.12,
server_4,21:52:40,21:53:10,44.32,46.63,
server_4,21:52:50,21:53:20,49.09,28.98,
server_4,21:53:00,21:53:30,39.84,39.73,
server_4,21:53:10,21:53:40,32.14,50.28,
server_4,21:53:20,21:53:50,35.75,58.5,
server_4,21:53:30,21:54:00,47.55,52.66,
server_4,21:53:40,21:54:10,48.78,60.68,
server_4,21:53:50,21:54:20,60.09,47.24,
server_4,21:54:00,21:54:30,54.24,51.22,
server_4,21:54:10,21:54:40,53.32,34.5,
server_4,21:54:20,21:54:50,46.71,48.26,
server_4,21:54:30,21:55:00,60.99,49.52,
server_4,21:54:40,21:55:10,67.18,65.18,
server_4,21:54:50,21:55:20,57.2,72.43,
server_4,21:55:00,21:55:30,57.22,78.9,
server_4,21:55:10,21:55:40,53.45,71.43,
server_4,21:55:20,21:55:50,70.21,52.84,
server_4,21:55:30,21:56:00,52.81,47.15,
server_4,21:55:40,21:56:10,55.53,50.35,
server_4,21:55:50,21:56:20,53.47,53.45,
server_4,21:56:00,21:56:30,55.78,36.51,
server_4,21:56:10,21:56:40,57.35,34.99,
server_4,21:56:20,21:56:50,42.18,34.83,
server_4,21:56:30,21:57:00,43.4,42.96,
server_4,21:56:40,21:57:10,43.24,44.05,
server_4,21:56:50,21:57:20,36.26,63.99,
server_4,21:57:00,21:57:30,41.64,59.94,
server_4,21:57:10,21:57:40,38.21,56.38,
server_4,21:57:20,21:57:50,60.21,36.41,
server_4,21:57:30,21:58:00,68.65,50.26,
server_4,21:57:40,21:58:10,67.41,48.83,
server_4,21:57:50,21:58:20,58.15,54.25,
server_4,21:58:00,21:58:30,51.36,53.09,
server_4,21:58:10,21:58:40,60.02,52.99,
server_4,21:58:20,21:58:50,65.91,57.76,
server_4,21:58:30,21:59:00,66.16,54.69,
server_4,21:58:40,21:59:10,60.2,62.23,
server_4,21:58:50,21:59:20,52.68,54.5,
server_4,21:59:00,21:59:30,46.56,50.94,
server_4,21:59:10,21:59:40,54.09,43.12,
server_4,21:59:20,21:59:50,54.93,54.93,
server_4,21:59:30,22:00:00,55.03,54.01,
server_4,21:59:40,22:00:10,49.6,48.53,
server_4,21:59:50,22:00:20,49.21,36.48,
server_4,22:00:00,22:00:30,50.01,35.34,
server_4,22:00:10,22:00:40,35.14,56.97,
server_4,22:00:20,22:00:50,41.03,55.22,
server_4,22:00:30,22:01:00,46.85,61.87,
server_4,22:00:40,22:01:10,58.72,50.97,
server_4,22:00:50,22:01:20,54.19,52.73,
server_4,22:01:00,22:01:30,62.64,53.6,
server_4,22:01:10,22:01:40,55.51,56.57,
server_4,22:01:20,22:01:50,57.33,59.81,
server_4,22:01:30,22:02:00,41.71,52.4,
server_4,22:01:40,22:02:10,60.46,58.9,
server_4,22:01:50,22:02:20,64.76,62.03,
server_4,22:02:00,22:02:30,80.04,53.08,
server_4,22:02:10,22:02:40,65.2,47.92,
server_4,22:02:20,22:02:50,62.26,49.07,
server_4,22:02:30,22:03:00,52.27,50.7,
server_4,22:02:40,22:03:10,69.84,57.72,
server_4,22:02:50,22:03:20,62.7,49.42,
server_4,22:03:00,22:03:30,73.98,71.79,
server_4,22:03:10,22:03:40,59.87,62.09,
server_4,22:03:20,22:03:50,64.62,63.59,
server_4,22:03:30,22:04:00,53.63,49.79,
server_4,22:03:40,22:04:10,56.41,49.59,
server_4,22:03:50,22:04:20,54.44,48.69,
server_4,22:04:00,22:04:30,58.01,40.86,
server_4,22:04:10,22:04:40,49.81,45.36,
server_4,22:04:20,22:04:50,57.27,44.25,
server_4,22:04:30,22:05:00,38.6,66,
server_4,22:04:40,22:05:10,39.41,59,
server_4,22:04:50,22:05:20,45.21,62.14,
server_4,22:05:00,22:05:30,67.17,58.7,
server_4,22:05:10,22:05:40,72.7,58.86,
server_4,22:05:20,22:05:50,63.18,60.15,
server_4,22:05:30,22:06:00,50.9,62.22,
server_4,22:05:40,22:06:10,42.23,57.91,
server_4,22:05:50,22:06:20,37.98,58.09,
server_4,22:06:00,22:06:30,40.05,47.81,
server_4,22:06:10,22:06:40,41.76,47.45,
server_4,22:06:20,22:06:50,43.94,49.63,
server_4,22:06:30,22:07:00,41.95,58.92,
server_4,22:06:40,22:07:10,58.59,54.5,
server_4,22:06:50,22:07:20,53.28,55.57,
server_4,22:07:00,22:07:30,55.39,47.48,
server_4,22:07:10,22:07:40,47.7,58.45,
server_4,22:07:20,22:07:50,44.05,60.72,
server_4,22:07:30,22:08:00,45.72,57.68,
server_4,22:07:40,22:08:10,35.32,62.14,
server_4,22:07:50,22:08:20,37.61,61.22,
server_4,22:08:00,22:08:30,36.38,65.15,
server_4,22:08:10,22:08:40,49.14,60.16,
server_4,22:08:20,22:08:50,57.74,53.13,
server_4,22:08:30,22:09:00,66.01,62.46,
server_4,22:08:40,22:09:10,60.34,63.66,
server_4,22:08:50,22:09:20,55.83,65.47,
server_4,22:09:00,22:09:30,43.3,55.17,
server_4,22:09:10,22:09:40,46.84,51.82,
server_4,22:09:20,22:09:50,51.22,55.54,
server_4,22:09:30,22:10:00,54.34,50.35,
server_4,22:09:40,22:10:10,44.59,42.74,
server_4,22:09:50,22:10:20,32.35,53.71,
server_4,22:10:00,22:10:30,29.35,58.87,
server_4,22:10:10,22:10:40,29.58,62.11,
server_4,22:10:20,22:10:50,44.32,47.46,
server_4,22:10:30,22:11:00,35.9,46.25,
server_4,22:10:40,22:11:10,55.78,54.01,
server_4,22:10:50,22:11:20,56.98,60.35,
server_4,22:11:00,22:11:30,71.08,66.02,
server_4,22:11:10,22:11:40,59.76,55.59,
server_4,22:11:20,22:11:50,63.27,58.31,
server_4,22:11:30,22:12:00,60.99,62.51,
server_4,22:11:40,22:12:10,54.68,65.6,
server_4,22:11:50,22:12:20,52.66,52.34,
server_4,22:12:00,22:12:30,50.73,42.91,
server_4,22:12:10,22:12:40,52.33,48.17,
server_4,22:12:20,22:12:50,41.8,57.77,
server_4,22:12:30,22:13:00,55.4,41.39,
server_4,22:12:40,22:13:10,57.91,34.84,
server_4,22:12:50,22:13:20,65.99,24.48,
server_4,22:13:00,22:13:30,54.48,37.61,
server_4,22:13:10,22:13:40,64.46,39.41,
server_4,22:13:20,22:13:50,67.73,55.01,
server_4,22:13:30,22:14:00,71.09,59.57,
server_4,22:13:40,22:14:10,66.17,66.6,
server_4,22:13:50,22:14:20,55.68,62.28,
server_4,22:14:00,22:14:30,67.1,72.14,
server_4,22:14:10,22:14:40,67.01,57.38,
server_4,22:14:20,22:14:50,66.74,47.92,
server_4,22:14:30,22:15:00,52.26,29.81,
server_4,22:14:40,22:15:10,52.05,40.16,
server_4,22:14:50,22:15:20,62.69,49.41,
server_4,22:15:00,22:15:30,64.06,57.98,
server_4,22:15:10,22:15:40,55.8,56.43,
server_4,22:15:20,22:15:50,53.07,57.98,
server_4,22:15:30,22:16:00,50.98,57.58,
server_4,22:15:40,22:16:10,47.92,64.99,
server_4,22:15:50,22:16:20,52.53,50.07,
server_4,22:16:00,22:16:30,58.94,53.19,
server_4,22:16:10,22:16:40,57.01,50.34,
server_4,22:16:20,22:16:50,61.69,45.24,
server_4,22:16:30,22:17:00,52.9,42,
server_4,22:16:40,22:17:10,62.48,27.82,
server_4,22:16:50,22:17:20,40.94,44.05,
server_4,22:17:00,22:17:30,48.19,46.7,
server_4,22:17:10,22:17:40,52.11,57.25,
server_4,22:17:20,22:17:50,62.7,60.75,
server_4,22:17:30,22:18:00,57.38,57.11,
server_4,22:17:40,22:18:10,58.87,51.1,
server_4,22:17:50,22:18:20,52.15,39.77,
server_4,22:18:00,22:18:30,62.13,36.7,
server_4,22:18:10,22:18:40,67.64,31.73,
server_4,22:18:20,22:18:50,72.47,40.08,
server_4,22:18:30,22:19:00,63.68,42.72,
server_4,22:18:40,22:19:10,51.29,53.39,
server_4,22:18:50,22:19:20,62.86,41.11,
server_4,22:19:00,22:19:30,54.91,34.48,
server_4,22:19:10,22:19:40,55.55,37.12,
server_4,22:19:20,22:19:50,54.15,56.89,
server_4,22:19:30,22:20:00,53.95,52.51,
server_4,22:19:40,22:20:10,54.93,48.82,
server_4,22:19:50,22:20:20,51.47,33.94,
server_4,22:20:00,22:20:30,62.95,42.37,
server_4,22:20:10,22:20:40,69.24,35.64,
server_4,22:20:20,22:20:50,59.67,42.24,
server_4,22:20:30,22:21:00,64.7,35.32,
server_4,22:20:40,22:21:10,49.94,44.28,
server_4,22:20:50,22:21:20,39.1,56.84,
server_4,22:21:00,22:21:30,33.84,68.92,
server_4,22:21:10,22:21:40,43.23,69.61,
server_4,22:21:20,22:21:50,61.36,63.19,
server_4,22:21:30,22:22:00,58.88,59.87,
server_4,22:21:40,22:22:10,68.4,58.85,
server_4,22:21:50,22:22:20,73.19,47.05,
server_4,22:22:00,22:22:30,68.53,43.21,
server_4,22:22:10,22:22:40,51.29,36.13,
server_4,22:22:20,22:22:50,32.62,32.99,
server_4,22:22:30,22:23:00,43.5,28.72,
server_4,22:22:40,22:23:10,48.43,37.89,
server_4,22:22:50,22:23:20,56.84,48.28,
server_4,22:23:00,22:23:30,50.63,58.23,
server_4,22:23:10,22:23:40,64.4,70.76,
server_4,22:23:20,22:23:50,68.54,69.31,
server_4,22:23:30,22:24:00,71.11,69.15,
server_4,22:23:40,22:24:10,51.66,50.75,
server_4,22:23:50,22:24:20,45.56,43.91,
server_4,22:24:00,22:24:30,43.68,42.79,
server_4,22:24:10,22:24:40,47.11,44.2,
server_4,22:24:20,22:24:50,50.63,49.01,
server_4,22:24:30,22:25:00,50.58,44.03,
server_4,22:24:40,22:25:10,46.31,40.49,
server_4,22:24:50,22:25:20,43.92,40.3,
server_4,22:25:00,22:25:30,39.05,38.52,
server_4,22:25:10,22:25:40,48.2,41.18,
server_4,22:25:20,22:25:50,59.41,46.7,
server_4,22:25:30,22:26:00,61.95,54.49,
server_4,22:25:40,22:26:10,59.66,60.55,
server_4,22:25:50,22:26:20,46.72,53.05,
server_4,22:26:00,22:26:30,43.55,61.45,
server_4,22:26:10,22:26:40,51.3,54.25,
server_4,22:26:20,22:26:50,61.36,52.3,
server_4,22:26:30,22:27:00,68.59,33.71,
server_4,22:26:40,22:27:10,63,44.93,
server_4,22:26:50,22:27:20,49.87,53.09,
server_4,22:27:00,22:27:30,56.4,61.39,
server_4,22:27:10,22:27:40,57.66,50.65,
server_4,22:27:20,22:27:50,64.32,47.86,
server_4,22:27:30,22:28:00,51.25,46.73,
server_4,22:27:40,22:28:10,54.99,60.05,
server_4,22:27:50,22:28:20,45.74,62.17,
server_4,22:28:00,22:28:30,56.2,68.48,
server_4,22:28:10,22:28:40,54.2,67.75,
server_4,22:28:20,22:28:50,63.09,67.18,
server_4,22:28:30,22:29:00,62.76,63.19,
server_4,22:28:40,22:29:10,65.3,63.27,
server_4,22:28:50,22:29:20,63.15,61.12,
server_4,22:29:00,22:29:30,50.03,67.96,
server_4,22:29:10,22:29:40,49.11,69.66,
server_4,22:29:20,22:29:50,50.16,70.02,
server_4,22:29:30,22:30:00,60.04,66.19,
server_4,22:29:40,22:30:10,51.18,50.1,
server_4,22:29:50,22:30:20,46.18,43.48,
server_4,22:30:00,22:30:30,45.76,44.84,
server_4,22:30:10,22:30:40,49.68,40.92,
server_4,22:30:20,22:30:50,52.51,42.51,
server_4,22:30:30,22:31:00,48.61,32.74,
server_4,22:30:40,22:31:10,46.81,38.73,
server_4,22:30:50,22:31:20,58.79,51.3,
server_4,22:31:00,22:31:30,68.45,58.33,
server_4,22:31:10,22:31:40,70.5,65.16,
server_4,22:31:20,22:31:50,57.98,51.71,
server_4,22:31:30,22:32:00,47.58,51.63,
server_4,22:31:40,22:32:10,39.26,47.1,
server_4,22:31:50,22:32:20,51.3,55.84,
server_4,22:32:00,22:32:30,45.18,60.08,
server_4,22:32:10,22:32:40,49.85,63.3,
server_4,22:32:20,22:32:50,38.88,66.45,
server_4,22:32:30,22:33:00,44.43,59.41,
server_4,22:32:40,22:33:10,52.3,49.26,
server_4,22:32:50,22:33:20,53.72,38.78,
server_4,22:33:00,22:33:30,47.85,40.72,
server_4,22:33:10,22:33:40,44.12,41.47,
server_4,22:33:20,22:33:50,48.45,38.61,
server_4,22:33:30,22:34:00,57.11,32.28,
server_4,22:33:40,22:34:10,59.6,31.42,
server_4,22:33:50,22:34:20,55.42,33.79,
server_4,22:34:00,22:34:30,63.65,30.91,
server_4,22:34:10,22:34:40,58.44,40.05,
server_4,22:34:20,22:34:50,63.96,48.84,
server_4,22:34:30,22:35:00,61.13,60.78,
server_4,22:34:40,22:35:10,63.49,60.92,
server_4,22:34:50,22:35:20,47.95,58.61,
server_4,22:35:00,22:35:30,51.39,58.41,
server_4,22:35:10,22:35:40,45.41,57.1,
server_4,22:35:20,22:35:50,53.31,51.91,
server_4,22:35:30,22:36:00,49.24,51.84,
server_4,22:35:40,22:36:10,59.98,47.48,
server_4,22:35:50,22:36:20,62.64,52.36,
server_4,22:36:00,22:36:30,57.73,50.78,
server_4,22:36:10,22:36:40,57.2,65.14,
server_4,22:36:20,22:36:50,66.37,66.68,
server_4,22:36:30,22:37:00,64.56,60.09,
server_4,22:36:40,22:37:10,49.1,45.38,
server_4,22:36:50,22:37:20,50.52,50.92,
server_4,22:37:00,22:37:30,54.61,46.62,
server_4,22:37:10,22:37:40,66.46,50.76,
server_4,22:37:20,22:37:50,61.06,30.48,
server_4,22:37:30,22:38:00,57.25,41.87,
server_4,22:37:40,22:38:10,54.25,32.41,
server_4,22:37:50,22:38:20,44.15,52.09,
server_4,22:38:00,22:38:30,44.57,49.51,
server_4,22:38:10,22:38:40,41.33,60.59,
server_4,22:38:20,22:38:50,44.87,59.11,
server_4,22:38:30,22:39:00,41.82,55.8,
server_4,22:38:40,22:39:10,34.72,68.06,
server_4,22:38:50,22:39:20,40.8,55.34,
server_4,22:39:00,22:39:30,44.33,56.89,
server_4,22:39:10,22:39:40,51.25,42.5,
server_4,22:39:20,22:39:50,51.85,41.51,
server_4,22:39:30,22:40:00,56.75,36.92,
server_4,22:39:40,22:40:10,61.8,37.94,
server_4,22:39:50,22:40:20,60.48,42.76,
server_4,22:40:00,22:40:30,49.38,41.69,
server_4,22:40:10,22:40:40,48.6,42.48,
server_4,22:40:20,22:40:50,48.68,48.84,
server_4,22:40:30,22:41:00,68.89,55.52,
server_4,22:40:40,22:41:10,70.6,60.96,
server_4,22:40:50,22:41:20,81.91,53.41,CPU spike suspected
server_4,22:41:00,22:41:30,75,51.41,
server_4,22:41:10,22:41:40,69.8,41.41,
server_4,22:41:20,22:41:50,63.12,48.42,
server_4,22:41:30,22:42:00,52.77,48.35,
server_4,22:41:40,22:42:10,48.76,48.99,
server_4,22:41:50,22:42:20,42.49,46.41,
server_4,22:42:00,22:42:30,48.71,53.31,
server_4,22:42:10,22:42:40,56.12,58.11,
server_4,22:42:20,22:42:50,64.13,63.26,
server_4,22:42:30,22:43:00,69.45,54.67,
server_4,22:42:40,22:43:10,74,60.05,
server_4,22:42:50,22:43:20,59.88,51.51,
server_4,22:43:00,22:43:30,53.25,56.8,
server_4,22:43:10,22:43:40,51.92,48.28,
server_4,22:43:20,22:43:50,62.4,55.46,
server_4,22:43:30,22:44:00,60.61,55.16,
server_4,22:43:40,22:44:10,58.13,62.21,
server_4,22:43:50,22:44:20,50.06,54.46,
server_4,22:44:00,22:44:30,53.08,65.08,
server_4,22:44:10,22:44:40,47.11,55.95,
server_4,22:44:20,22:44:50,59.1,66.82,
server_4,22:44:30,22:45:00,47.99,56.64,
server_4,22:44:40,22:45:10,60.32,62.24,
server_4,22:44:50,22:45:20,57.6,49.92,
server_4,22:45:00,22:45:30,67.31,48.22,
server_4,22:45:10,22:45:40,65.27,40.1,
server_4,22:45:20,22:45:50,51.92,36.74,
server_4,22:45:30,22:46:00,50.82,36.83,
server_4,22:45:40,22:46:10,43.08,44.94,
server_4,22:45:50,22:46:20,53.37,58.03,
server_4,22:46:00,22:46:30,46.58,63.44,
server_4,22:46:10,22:46:40,45.66,54.92,
server_4,22:46:20,22:46:50,39.53,60.73,
server_4,22:46:30,22:47:00,50.23,63.77,
server_4,22:46:40,22:47:10,52.47,76.12,
server_4,22:46:50,22:47:20,58.24,63.89,
server_4,22:47:00,22:47:30,58.15,56.51,
server_4,22:47:10,22:47:40,48.61,54.95,
server_4,22:47:20,22:47:50,40.97,48.64,
server_4,22:47:30,22:48:00,35.1,50.57,
server_4,22:47:40,22:48:10,43.94,50.58,
server_4,22:47:50,22:48:20,38.98,59.05,
server_4,22:48:00,22:48:30,50.13,51.97,
server_4,22:48:10,22:48:40,66.69,48.23,
server_4,22:48:20,22:48:50,70.1,50.74,
server_4,22:48:30,22:49:00,64.32,59.03,
server_4,22:48:40,22:49:10,43.52,64.35,
server_4,22:48:50,22:49:20,43.12,64.82,
server_4,22:49:00,22:49:30,41.47,64.55,
server_4,22:49:10,22:49:40,48.21,64.43,
server_4,22:49:20,22:49:50,56.61,65.41,
server_4,22:49:30,22:50:00,56.72,61.95,
server_4,22:49:40,22:50:10,58.11,61.05,
server_4,22:49:50,22:50:20,51,63.03,
server_4,22:50:00,22:50:30,51.17,67.97,
server_4,22:50:10,22:50:40,48.43,77.94,
server_4,22:50:20,22:50:50,50.61,70.14,
server_4,22:50:30,22:51:00,43.7,61.07,
server_4,22:50:40,22:51:10,49.85,41.54,
server_4,22:50:50,22:51:20,61.42,49.26,
server_4,22:51:00,22:51:30,65.61,53.36,
server_4,22:51:10,22:51:40,49.8,63.64,
server_4,22:51:20,22:51:50,47.59,51.4,
server_4,22:51:30,22:52:00,52.8,54.36,
server_4,22:51:40,22:52:10,68.01,49.01,
server_4,22:51:50,22:52:20,62.98,59.46,
server_5,20:52:00,20:52:30,68.71,68.81,
server_5,20:52:10,20:52:40,57.5,59.28,
server_5,20:52:20,20:52:50,50.67,50.11,
server_5,20:52:30,20:53:00,49.82,42.3,
server_5,20:52:40,20:53:10,59.76,52.23,
server_5,20:52:50,20:53:20,57.58,52.07,
server_5,20:53:00,20:53:30,66.62,63.67,
server_5,20:53:10,20:53:40,68.4,63.04,
server_5,20:53:20,20:53:50,72.01,62.2,
server_5,20:53:30,20:54:00,61.51,56.15,
server_5,20:53:40,20:54:10,49.36,49.98,
server_5,20:53:50,20:54:20,51.63,67.45,
server_5,20:54:00,20:54:30,50.02,61.15,
server_5,20:54:10,20:54:40,67.11,68.06,
server_5,20:54:20,20:54:50,58.87,61.07,
server_5,20:54:30,20:55:00,53.3,60.16,
server_5,20:54:40,20:55:10,48.35,49.4,
server_5,20:54:50,20:55:20,62.03,49.5,
server_5,20:55:00,20:55:30,68.47,54.44,
server_5,20:55:10,20:55:40,67.26,62.63,
server_5,20:55:20,20:55:50,57.76,71.74,
server_5,20:55:30,20:56:00,55.37,71.98,
server_5,20:55:40,20:56:10,52.65,68.26,
server_5,20:55:50,20:56:20,50.59,51.02,
server_5,20:56:00,20:56:30,53.41,40.16,
server_5,20:56:10,20:56:40,47.52,33.36,
server_5,20:56:20,20:56:50,52.77,37.77,
server_5,20:56:30,20:57:00,63.44,44.53,
server_5,20:56:40,20:57:10,73.44,45.09,
server_5,20:56:50,20:57:20,67.01,37.25,
server_5,20:57:00,20:57:30,54.95,39.43,
server_5,20:57:10,20:57:40,38.79,39.58,
server_5,20:57:20,20:57:50,42.39,45.78,
server_5,20:57:30,20:58:00,40.75,55.11,
server_5,20:57:40,20:58:10,50.07,61.21,
server_5,20:57:50,20:58:20,48.27,67.35,
server_5,20:58:00,20:58:30,55.77,45.84,
server_5,20:58:10,20:58:40,57.36,45.99,
server_5,20:58:20,20:58:50,74.66,52.01,
server_5,20:58:30,20:59:00,65.89,62.15,
server_5,20:58:40,20:59:10,60.02,60.77,
server_5,20:58:50,20:59:20,39.83,46.19,
server_5,20:59:00,20:59:30,45.29,49.9,
server_5,20:59:10,20:59:40,49.53,52.2,
server_5,20:59:20,20:59:50,62.17,51.71,
server_5,20:59:30,21:00:00,60.37,39.84,
server_5,20:59:40,21:00:10,61.94,27.61,
server_5,20:59:50,21:00:20,49.31,34.6,
server_5,21:00:00,21:00:30,50.94,46.99,
server_5,21:00:10,21:00:40,52.41,47.03,
server_5,21:00:20,21:00:50,53.13,36.42,
server_5,21:00:30,21:01:00,46.53,33.57,
server_5,21:00:40,21:01:10,55.42,44.68,
server_5,21:00:50,21:01:20,66.95,57.56,
server_5,21:01:00,21:01:30,73.65,65.75,
server_5,21:01:10,21:01:40,57.78,64.41,
server_5,21:01:20,21:01:50,53.26,61.77,
server_5,21:01:30,21:02:00,50.48,55.5,
server_5,21:01:40,21:02:10,48.36,54.33,
server_5,21:01:50,21:02:20,43.04,54.69,
server_5,21:02:00,21:02:30,45.21,52.62,
server_5,21:02:10,21:02:40,51.25,57.13,
server_5,21:02:20,21:02:50,46.64,60.12,
server_5,21:02:30,21:03:00,41.92,63.63,
server_5,21:02:40,21:03:10,36,71.66,
server_5,21:02:50,21:03:20,45.26,64.08,
server_5,21:03:00,21:03:30,50.08,63,
server_5,21:03:10,21:03:40,63.42,49.73,
server_5,21:03:20,21:03:50,65.21,40.74,
server_5,21:03:30,21:04:00,60.09,35.97,
server_5,21:03:40,21:04:10,47.51,37.94,
server_5,21:03:50,21:04:20,50.22,44.46,
server_5,21:04:00,21:04:30,65.99,58.63,
server_5,21:04:10,21:04:40,75.75,64.33,
server_5,21:04:20,21:04:50,67.01,66.27,
server_5,21:04:30,21:05:00,57.97,49.82,
server_5,21:04:40,21:05:10,63.87,45.85,
server_5,21:04:50,21:05:20,73.91,54.26,
server_5,21:05:00,21:05:30,65.28,52.21,
server_5,21:05:10,21:05:40,49.22,50.59,
server_5,21:05:20,21:05:50,54.2,55.34,
server_5,21:05:30,21:06:00,65.13,66.57,
server_5,21:05:40,21:06:10,61.14,73.88,
